designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 6083702019519190912",6083702019519190912,201.6864540921739,-47.46431011688195,,,,,16.656767,1.1900339,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519193728",6083702019519193728,201.68739309385413,-47.46438887994055,,,,,13.458605,1.2706137,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519200640",6083702019519200640,201.68469874729766,-47.46142785936025,,,,,16.236626,1.0183487,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019520551296",6083702019520551296,201.6686736444631,-47.47096414477814,0.6374568442953423,-3.417599610208876,-5.679993048752846,1.8333284,14.671882,1.1131163,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019520551424",6083702019520551424,201.66805287522195,-47.47100161143321,,,,,17.332994,0.9191284,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019520559232",6083702019520559232,201.66774638806933,-47.46804365952857,0.7201019349362452,-2.822918319836758,-7.2886286524359045,4.176608,15.155846,1.1020918,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019520572800",6083702019520572800,201.67084875072504,-47.46684992207672,,,,,15.87507,1.0312672,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019520574464",6083702019520574464,201.67618601144545,-47.47115404231964,,,,,16.663095,1.0177469,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019520582144",6083702019520582144,201.6715909286405,-47.46486309802561,,,,,16.442057,1.2214155,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019520582272",6083702019520582272,201.6712881176822,-47.46450083804592,0.7154959365791668,-1.7783382633262763,-5.949697309732493,3.176068,15.442431,1.0199118,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019520597120",6083702019520597120,201.6836120349692,-47.47197386523411,,,,,15.858431,1.008584,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019520605184",6083702019520605184,201.67515686661775,-47.462508145505936,,,,,16.346525,0.995903,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019520605312",6083702019520605312,201.67486973290363,-47.462277177167906,,,,,16.633757,0.83479977,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019520617728",6083702019520617728,201.6824921314743,-47.46418835224399,-0.3934789712492334,-4.1023521420756595,-8.763958716863678,2.4964669,15.897177,1.1139755,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019523198976",6083702019523198976,201.67034001629818,-47.47085304511896,,,,,16.664997,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523199104",6083702019523199104,201.6707449959715,-47.470973182979854,-0.5794440455267855,-4.656915464799855,-8.048673082610446,4.62216,15.056396,1.0468979,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019523211648",6083702019523211648,201.6724440019603,-47.47049330749169,,,,,16.469913,0.8964262,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523212672",6083702019523212672,201.6706151692617,-47.46826603660337,1.0940626723413913,-3.7973529000569872,-5.9030087076041555,3.5670218,14.142406,1.3343945,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019523213056",6083702019523213056,201.67116954428948,-47.469100526656106,-0.43560855232872076,-1.9317745385469938,-7.289248280767868,2.486882,15.207808,1.1081028,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019523213184",6083702019523213184,201.66930993714215,-47.46757887566087,,,,,14.927985,0.5203171,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523213696",6083702019523213696,201.67653430417323,-47.473053310814834,-0.025487149676532803,-4.523677255696859,-6.366329155843496,3.7481678,14.382753,1.1512966,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019523214080",6083702019523214080,201.67595932939963,-47.4731430342846,,,,,14.443797,1.1518879,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523214336",6083702019523214336,201.67499673137348,-47.47145827922155,,,,,17.108917,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523214592",6083702019523214592,201.67531786370108,-47.4716056116792,,,,,16.311113,1.0191679,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523214720",6083702019523214720,201.67648018161827,-47.47201061016706,,,,,14.917583,1.0911236,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523214848",6083702019523214848,201.67447020916168,-47.471900534130555,,,,,14.457543,1.0961504,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523229312",6083702019523229312,201.6768624562993,-47.47152453567915,,,,,16.503757,0.89950085,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523232000",6083702019523232000,201.6778541317511,-47.47170758149234,0.6991360421232551,-5.263567105139841,-7.68799234760286,3.3135633,15.283645,1.0041008,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019523241600",6083702019523241600,201.67352155152213,-47.466650968807556,-0.05933660319818321,-3.284687364398036,-6.73522617497175,1.969586,14.337978,1.1979523,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019523243648",6083702019523243648,201.67516095826468,-47.466915181437955,,,,,16.610323,1.0927296,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523250176",6083702019523250176,201.68205506851052,-47.472064471126025,,,,,16.637367,0.99200153,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523261824",6083702019523261824,201.68446301805713,-47.47141765929169,,,,,16.452732,0.91786575,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523274752",6083702019523274752,201.6783438753609,-47.46329411771696,,,,,13.091182,1.2895746,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019523299840",6083702019523299840,201.6877361130325,-47.46527932043249,,,,,16.496489,0.7490978,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524048640",6083702019524048640,201.67490170608946,-47.47646391572602,,,,,16.366257,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524049152",6083702019524049152,201.67246621255933,-47.47442029175887,,,,,15.027085,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524059264",6083702019524059264,201.6752842013697,-47.47315122908713,,,,,15.899489,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524059520",6083702019524059520,201.67668658977533,-47.474264831672066,,,,,16.398127,1.0210695,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524075008",6083702019524075008,201.67852144875854,-47.466737445995165,,,,,16.329771,0.97741985,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524092416",6083702019524092416,201.68373349158406,-47.46279919566563,0.013508624178424494,-2.9689585658330957,-7.151387342452645,2.8978343,14.962141,1.1158552,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019524092544",6083702019524092544,201.6833461513219,-47.463094936348455,,,,,15.885978,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524095488",6083702019524095488,201.68187332897057,-47.460566553483375,,,,,16.82184,1.0565901,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524096384",6083702019524096384,201.68926488648384,-47.46655015217483,,,,,14.734088,0.5520487,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524287616",6083702019524287616,201.68458838078155,-47.46013968362505,,,,,15.95465,1.0565224,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524292864",6083702019524292864,201.68635932051316,-47.46493953263219,,,,,14.705056,1.0583115,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524297344",6083702019524297344,201.6841411979353,-47.46770546197347,,,,,15.514662,1.0577497,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524297728",6083702019524297728,201.68641215315722,-47.4697713985684,,,,,16.509127,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524305664",6083702019524305664,201.67305131736504,-47.465667385483165,,,,,15.7220335,1.12257,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524306816",6083702019524306816,201.67751201261868,-47.47241473122243,,,,,16.710548,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524312704",6083702019524312704,201.6709399843525,-47.47173982878081,,,,,16.908989,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524312832",6083702019524312832,201.67156368324436,-47.4717705852652,-0.05688976514033566,-3.460177694782932,-5.563540063483215,2.8388329,16.11581,0.9307213,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019524744320",6083702019524744320,201.67887945216657,-47.474457758558124,-1.2628048211999756,-5.332076647460402,-9.051814110890044,5.2519627,15.09354,0.57901573,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019524744960",6083702019524744960,201.67683432325333,-47.465500564430194,,,,,16.846182,1.081955,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524751104",6083702019524751104,201.67240420705528,-47.472109219239535,,,,,17.344795,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019524910464",6083702019524910464,201.6883663250032,-47.46693956690498,0.869565830311645,-2.8487927993703406,-4.518708573583466,3.178366,15.417543,1.0648766,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019524913920",6083702019524913920,201.68346107178715,-47.45970971828912,-0.054299579515923235,-3.420166614356167,-4.156980844596236,2.6847868,16.511576,0.9702511,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019524918400",6083702019524918400,201.6763552190072,-47.46254024149896,,,,,17.746563,0.9746895,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019525190016",6083702019525190016,201.6714853289727,-47.47543196726919,,,,,16.321476,0.7080231,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019525193216",6083702019525193216,201.6800701629075,-47.46820310342108,,,,,16.8327,0.9856329,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019525197568",6083702019525197568,201.6827535023396,-47.462388539657695,,,,,14.447646,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019525363200",6083702019525363200,201.68752033925378,-47.46705458218271,,,,,16.386274,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019525517184",6083702019525517184,201.67023316766483,-47.46546710179844,,,,,16.370699,1.0287285,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019525520384",6083702019525520384,201.68573545382168,-47.459793033858304,,,,,16.351295,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019525604608",6083702019525604608,201.68759082411523,-47.468362798542664,,,,,16.820978,1.160181,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543661440",6083702019543661440,201.67096149038147,-47.47610903956246,,,,,14.148108,1.1611719,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543663744",6083702019543663744,201.66970529466508,-47.4729145768083,-1.345124389903756,-4.5741137380750665,-10.226602640354681,4.777023,15.701942,1.0355797,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019543666176",6083702019543666176,201.66957551741223,-47.47183235929792,,,,,15.247038,1.0313749,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543667840",6083702019543667840,201.66989924270203,-47.469607284389674,,,,,16.032785,0.98466206,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543670144",6083702019543670144,201.6748312174171,-47.47262564542649,0.16996002650318598,-3.800522501025723,-7.419009160786677,1.0475093,12.639415,1.3711548,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019543672960",6083702019543672960,201.67187942161144,-47.46771307759625,2.0760786964457334,-3.527894357339277,-4.404097676822749,6.527811,14.382383,1.138032,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,6709.298,3.1137,-2.024,3385.7024,1.5287,1.2783,0.7018
"Gaia DR3 6083702019543673984",6083702019543673984,201.6748234892669,-47.46840233927895,,,,,15.310536,1.0920343,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543675904",6083702019543675904,201.68077101909867,-47.47116131786175,,,,,15.5381155,0.6088314,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543678080",6083702019543678080,201.67772343272105,-47.467250859951776,0.42960623194017544,-4.468676721349168,-7.644140943939421,4.7069516,13.391399,1.1594276,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,21204.89,3.3114,-0.4303,9548.07,3.0575,2.7526,1.5143
"Gaia DR3 6083702019543679488",6083702019543679488,201.67979046308602,-47.46664141446965,0.4297840539188534,-4.180431144197655,-6.592946189963142,1.8643515,14.600675,0.6462574,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019543679744",6083702019543679744,201.67943083548204,-47.46737229680862,,,,,14.473778,0.6208286,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543681408",6083702019543681408,201.6840994670273,-47.47074735673483,,,,,15.234331,1.0782166,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543683456",6083702019543683456,201.68066303422415,-47.464445010650316,0.17573285206458739,-3.418917174717702,-6.603131764601636,1.1771413,11.273421,1.6463146,216.33958,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5279.927,1.419,-0.374,7186.494,1.6481,1.2654,0.6779
"Gaia DR3 6083702019543683840",6083702019543683840,201.68272344258284,-47.466314942760555,0.37409914044953213,-2.0731374843173977,-6.522255837474065,2.8777032,12.31445,1.3645163,216.86221,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6033.4106,2.8473,-1.2715,1677.0259,1.6732,1.3531,0.7455
"Gaia DR3 6083702019543686528",6083702019543686528,201.6849396120663,-47.46505096984432,,,,,16.262213,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019543686784",6083702019543686784,201.68795049818226,-47.46756758082202,0.01338738445912542,-4.028011758727811,-6.00410744840238,2.5705767,12.381508,1.3168697,210.1039,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019543687296",6083702019543687296,201.68262908057002,-47.4618553520233,0.22555720391412185,-3.702937293593434,-5.492482793940762,1.0252477,11.910772,1.68326,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4293.8354,1.0745,-1.0821,4395.2266,0.9148,0.6746,0.3597
"Gaia DR3 6083702019543691008",6083702019543691008,201.68645092293949,-47.46211071706467,0.1994482111304106,-3.124694189609546,-7.270942298571625,1.7179807,12.109551,1.4622993,277.01373,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5137.575,1.1336,-0.2987,18819.316,1.0556,0.8166,0.4325
"Gaia DR3 6083702019543892224",6083702019543892224,201.6765423411224,-47.46374710523146,,,,,16.727188,1.042613,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544217856",6083702019544217856,201.67026253599198,-47.477863445188525,,,,,16.693058,0.9493923,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544220032",6083702019544220032,201.6701983245935,-47.47562472844845,,,,,16.945978,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544230528",6083702019544230528,201.6748452800184,-47.46723230171312,,,,,15.084891,1.0843697,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544231424",6083702019544231424,201.67877639249804,-47.46918385429081,0.5499388354456712,-2.9043938070981516,-5.23684898639455,2.5109754,16.330145,0.97223186,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019544238336",6083702019544238336,201.6840454230083,-47.460863083768686,,,,,16.637995,0.86101437,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544238848",6083702019544238848,201.68756474007165,-47.4632220094365,,,,,15.386945,1.0375586,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544487424",6083702019544487424,201.68409392156008,-47.46206910072593,,,,,16.236025,1.2050247,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544578816",6083702019544578816,201.67458288679833,-47.46910873850273,,,,,16.909367,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544579072",6083702019544579072,201.6715213348861,-47.466062483057264,,,,,16.701897,1.0717592,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019544734208",6083702019544734208,201.67148001625134,-47.468586925702446,,,,,16.839775,0.75949097,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
